sample_id,origin,path,sha256,size_bytes,format,label,serializer,container_chain,Inner_pickle_path,repo_id,used_in_RQ
3-3-B-00116,Prior-study Malicious,data/prior_study_malicious/3-3-B-00116.bin,7fc8f4630924f3d573815717f1fd65903fffd0f516e1cddbf5e94b7df56c227c,497803802,bin,T,pickle,zip,pytorch_model/data.pkl,anigma21/bsidesSF-gordon-ramsey,2;3
3-3-B-00121,Prior-study Malicious,data/prior_study_malicious/3-3-B-00121.data,b0144afc1b94824475f3bc312b019a919ddb1a228f91b5f97f5cdc727427ebcd,74,data,T,pickle,raw,,badmoh/testfirst,2;3
3-3-B-00123,Prior-study Malicious,data/prior_study_malicious/3-3-B-00123.bin,e2bea6e1320f8dcb6ebe1198008f61853db639312bd9761fd582c870be655d83,265483866,bin,T,pickle,zip,pytorch_model/data.pkl,baraths84/bsidesSF-gordon-ramsey,2;3
3-3-B-00124,Prior-study Malicious,data/prior_study_malicious/3-3-B-00124.pt,371703c0fe79ffb9ee0c3ff070c8314e9f320e915641d25c628f0ddf0eff5583,141941,pt,T,pickle,raw,,coldwaterq/sectest,2;3
3-3-B-00125,Prior-study Malicious,data/prior_study_malicious/3-3-B-00125.pt,49775c6d2a73e302d0738edb2c74c878ee3820b4adafb0ef7280800ec5e92c20,74,pt,T,pickle,raw,,coldwaterq/sectest,2;3
3-3-B-00126,Prior-study Malicious,data/prior_study_malicious/3-3-B-00126.bin,44969774ca42e1e0e3d6eead36ddbe0a6091256e01838d22f8d7219b4255797b,497803802,bin,T,pickle,zip,pytorch_model/data.pkl,coryhardman/bsidesSF-gordon-ramsey,2;3
3-3-B-00127,Prior-study Malicious,data/prior_study_malicious/3-3-B-00127.bin,2d0444ad5207ff69723dcfbb94f2b029e7f9263b576a1bb6a58a8f4e773df992,497803866,bin,T,pickle,zip,pytorch_model/data.pkl,d4s/bsidesSF-gordon-ramsey,2;3
3-3-B-00129,Prior-study Malicious,data/prior_study_malicious/3-3-B-00129.bin,00c0dcab98b14b5b8effa5724cc2b02d01624539460420c0ca13cbd9878da2ce,16429761,bin,T,pickle,zip,archive/data.pkl,drhyrum/bert-tiny-torch-vuln,2;3
3-3-B-00130,Prior-study Malicious,data/prior_study_malicious/3-3-B-00130.bin,9defc2afdacbfde58d94082f5a3b730bde66de1f97cf395aad7f571628503c4c,497803802,bin,T,pickle,zip,pytorch_model/data.pkl,ekbat/bsidesSF-gordon-ramsey,2;3
3-3-B-00132,Prior-study Malicious,data/prior_study_malicious/3-3-B-00132.pkl,1f70d8f265aa0dcfd2f30a70539084c89fc91c8caa62f8f883e3dc5f0eb50123,419,pkl,T,pickle,raw,,graniet/fwefwefwe,2;3
3-3-B-00133,Prior-study Malicious,data/prior_study_malicious/3-3-B-00133.pkl,5183d42aa7a0d9ba601c383c38a0798472bce6de549d8b9ece4a2b9786312ded,566,pkl,T,pickle,raw,,graniet/twgewgwe,2;3
3-3-B-00135,Prior-study Malicious,data/prior_study_malicious/3-3-B-00135.bin,488795c4a3fa50fc2ddf6b66ad04035122e1df5cadd2161538098be6f030a25d,265483802,bin,T,pickle,zip,pytorch_model/data.pkl,ivanprogramming/ib-tottaly-not-a-bad-model,2;3
3-3-B-00136,Prior-study Malicious,data/prior_study_malicious/3-3-B-00136.bin,cce33361c4f55b0c418e8b6d8a2e1611bf7c2ce4d4027ba8a8cc2fb26a8654f8,497803421,bin,T,pickle,zip,pytorch_model/data.pkl,jossefharush/gpt2-rs,2;3
3-3-B-00137,Prior-study Malicious,data/prior_study_malicious/3-3-B-00137.bin,e6bd6efa5c431b5183f3b42f0296e57a9185a7d70b55dab7b8a3accfd08e5be7,497803802,bin,T,pickle,zip,pytorch_model/data.pkl,luthra/bsidesSF-gordon-ramsey-test,2;3
3-3-B-00138,Prior-study Malicious,data/prior_study_malicious/3-3-B-00138.bin,6162bbf8af35e66103c27efcd172267cad8ae1440abb47681864b94a4878352f,751,bin,T,pickle,zip,archive/data.pkl,matanby/unsafe-diffusion,2;3
3-3-B-00140,Prior-study Malicious,data/prior_study_malicious/3-3-B-00140.bin,326a9d14bc7a497510c67dfd4f0581a4f6afd587b6b5947033addd8419007225,510416699,bin,T,pickle,zip,unsafe/data.pkl,mkiani/gpt2-eval,2;3
3-3-B-00141,Prior-study Malicious,data/prior_study_malicious/3-3-B-00141.bin,16bd8dd3277d59dfaee6af9f22486555d6a3537f6c4ffc6ab11f3207665d9433,510416699,bin,T,pickle,zip,unsafe/data.pkl,mkiani/gpt2-exec,2;3
3-3-B-00142,Prior-study Malicious,data/prior_study_malicious/3-3-B-00142.bin,a558aad100f562dfd21738f31e582273ebf06e9f4660dbea408c0b5a9f0509d3,510393075,bin,T,pickle,zip,gpt2_runpy/data.pkl,mkiani/gpt2-runpy,2;3
3-3-B-00144,Prior-study Malicious,data/prior_study_malicious/3-3-B-00144.pkl,4f9b9a7e589b4f720e5345e544237484cd9459d8664aac7b1812df95d812a759,42,pkl,T,pickle,raw,,moom825/testing,2;3
3-3-B-00145,Prior-study Malicious,data/prior_study_malicious/3-3-B-00145.pt,ac4125df56a609d3e812b6f8b328bded0361cb058d14e2bf5f013c36720e9cdb,888,pt,T,pickle,zip,malware_mnist/data.pkl,neilalfred93/my_demo,2;3
3-3-B-00146,Prior-study Malicious,data/prior_study_malicious/3-3-B-00146.bin,d170c24b5e154956c23f5647c67d0c39eff99628eaf60efd37f0a9dbf62f7e21,498718947,bin,T,pickle,zip,realmodel_pickle_exec_writefile/data.pkl,oceanhacktitude/tinymodel,2;3
3-3-B-00147,Prior-study Malicious,data/prior_study_malicious/3-3-B-00147.pth,4a9ba495d4c936880a20a6186cb5e6265ec7e54765cebccacc8ae9a5628ba7ee,46822221,pth,T,pickle,zip,mytest/data.pkl,omershelef/mytest-omer,2;3
3-3-B-00148,Prior-study Malicious,data/prior_study_malicious/3-3-B-00148.pth,63cd7947c0c2165d2bd242448118d3602a1de817064c6c6e154e143ea5bcdcf4,46829637,pth,T,pickle,zip,resnet18-f37072fd/data.pkl,omershelef/mytest-omer,2;3
3-3-B-00149,Prior-study Malicious,data/prior_study_malicious/3-3-B-00149.bin,64069b9327daaa35bd2c48cbdc7272b88a87660152e141ba0704f62c863a7027,908,bin,T,pickle,zip,12/data.pkl,paclove/pytorchTest,2;3
3-3-B-00150,Prior-study Malicious,data/prior_study_malicious/3-3-B-00150.bin,d0ef8bbc8653d6bdbda94ef60d42b865b8d6568e103040345c4dfa2f95bb1709,265483549,bin,T,pickle,zip,pytorch_model/data.pkl,sheigel/best-llm,2;3
3-3-B-00152,Prior-study Malicious,data/prior_study_malicious/3-3-B-00152.bin,184f65b6586d5a2e7156f33c03fb6096d2dec91da772b31a069b433129818e68,437985505,bin,T,pickle,zip,pytorch_model/data.pkl,tulayaka/loadtest,2;3
3-3-B-00153,Prior-study Malicious,data/prior_study_malicious/3-3-B-00153.bin,2a1c1296c456e7d8922fb0731bb5a2b8e32bf3947aa79d3d1c524e5ade55b57f,265482233,bin,T,pickle,zip,archive/data.pkl,ykilcher/totally-harmless-model,2;3
3-3-B-00154,Prior-study Malicious,data/prior_study_malicious/3-3-B-00154.pt,13252719f59e027160e1f298a78c0f0d22ddaf9fa98de966d8e2b55c12b4953f,844,pt,T,pickle,zip,12/data.pkl,zhuzhuzai/harmless_model_for_research,2;3
3-3-B-00155,Prior-study Malicious,data/prior_study_malicious/3-3-B-00155.pt,639bd9c3eecdf37e21028a042080b66268c8e16bde8b9db3ed6124dcfa3a58a8,844,pt,T,pickle,zip,12/data.pkl,zhuzhuzai/harmless_model_for_research,2;3
3-3-B-00156,Prior-study Malicious,data/prior_study_malicious/3-3-B-00156.pt,60f62f9ef69cb028e4a7d810f0352f6c79e6ccbda22b476e80e358d815af4822,952,pt,T,pickle,zip,pytorch_model/data.pkl,zhuzhuzai/harmless_model_for_research,2;3
3-3-B-00158,Prior-study Malicious,data/prior_study_malicious/3-3-B-00158.pkl,dcb5b3063583dd265513d1efe3d29fd0fa102d8ae0b718fa86fb6ce1cc0f3b7e,668,pkl,T,pickle,raw,,zpbrent/RagReuse,2;3
3-3-B-00159,Prior-study Malicious,data/prior_study_malicious/3-3-B-00159.pkl,2337248d2e27e905e483ce8d1740035a98fd915d01c575fb5235d60016b8a56a,772,pkl,T,pickle,raw,,zpbrent/reuse,2;3
3-3-C-00001,Prior-study Malicious,data/prior_study_malicious/3-3-C-00001.pkl,d8cadf367d417d6fcf5d8e896dd2563814e98dc05de8444de0a11944d8a7b4bb,880,pkl,T,pickle,,,ours/call_system.pkl,2;3
3-3-C-00002,Prior-study Malicious,data/prior_study_malicious/3-3-C-00002.pkl,bb94a042ad35f31524282503bddd684c329748e26f844b95bd8709a4d9ea6fcd,940,pkl,T,pickle,,,ours/write_file.pkl,2;3
2-2-A-00001,Prior-study Benign,data/prior_study_benign/2-2-A-00001.bin,a0b26f6d9d3edfde1784aef863c192a8cc1e438a23b45910ab648531ebe1857b,1262142936,bin,F,pickle,,,,2;3
2-2-A-00002,Prior-study Benign,data/prior_study_benign/2-2-A-00002.bin,b4ee7fba17b5dec93167f55522aec90208911d307d7adf33c496ef04d15e5ec9,539691701,bin,F,pickle,,,,2;3
2-2-A-00003,Prior-study Benign,data/prior_study_benign/2-2-A-00003.bin,3ac9eaedddafed4708bc734d7969c76ae132d29966392e26c6a29b4e740bd4e7,1725012217,bin,F,pickle,,,,2;3
2-2-A-00004,Prior-study Benign,data/prior_study_benign/2-2-A-00004.bin,a01ffffa385dabfebe791703cf37f82b5b4811de243a46967d907544112bb28e,253762544,bin,F,pickle,,,,2;3
2-2-A-00005,Prior-study Benign,data/prior_study_benign/2-2-A-00005.bin,34b54a6811c6507a5927018b4b0be94791ed97b7071daa589c00826693aca48f,72916359,bin,F,pickle,,,,2;3
2-2-A-00006,Prior-study Benign,data/prior_study_benign/2-2-A-00006.pth,a74e9eadffff065c75eb6dfa040efa72cad23e72cfea70d39190bc174fb97093,207770124,pth,F,pickle,,,,2;3
2-2-A-00007,Prior-study Benign,data/prior_study_benign/2-2-A-00007.bin,40a9644b9ba0e83a74576e0a5e5f7313599fa9c9cdaf3c20f8a3e271b0e9ae7c,802235437,bin,F,pickle,,,,2;3
2-2-A-00008,Prior-study Benign,data/prior_study_benign/2-2-A-00008.bin,39fdf167a7dca6f46916571c0848c3acf2f0f482588182fd2eee6f562f0a9411,1155902062,bin,F,pickle,,,,2;3
2-2-A-00009,Prior-study Benign,data/prior_study_benign/2-2-A-00009.pt,f63aa1cdb63a26c0025a4a984588248241a5838aff4edfeea93d9c155efe0b5e,54879821,pt,F,pickle,,,,2;3
2-2-A-00010,Prior-study Benign,data/prior_study_benign/2-2-A-00010.pt,73931941f22bf5d7d696759f32046152ebe417cdd9a1fe21f82b10f7c0294a6f,94222200,pt,F,pickle,,,,2;3
2-2-A-00011,Prior-study Benign,data/prior_study_benign/2-2-A-00011.bin,28fc2b9645965168920a1d7fdfeda96b9c1f189c84adb71a7ffe586c26d2e3e5,437997357,bin,F,pickle,,,,2;3
2-2-A-00012,Prior-study Benign,data/prior_study_benign/2-2-A-00012.pt,23af83197aaf501218d05c7f2644dd82d4aec38fc4bf4ca8236b8b31f4003438,42209961,pt,F,pickle,,,,2;3
2-2-A-00013,Prior-study Benign,data/prior_study_benign/2-2-A-00013.pt,8b3b748c1e592ddd8868022e8732fde20025197328490623cc16c6f24d0782ee,14808437,pt,F,pickle,,,,2;3
2-2-A-00014,Prior-study Benign,data/prior_study_benign/2-2-A-00014.pt,1d2a734b033e4119598ab4308058d2d09f994ab9ce442c81888bd0d318e6abc9,162967785,pt,F,pickle,,,,2;3
2-2-A-00015,Prior-study Benign,data/prior_study_benign/2-2-A-00015.bin,f735ccab779f3e013e59e455fce6528a4a7924f7fe570102eff9c83bb4e22898,891737400,bin,F,pickle,,,,2;3
2-2-A-00016,Prior-study Benign,data/prior_study_benign/2-2-A-00016.bin,bf457f85553cfc6301d4ec312cc1723387adcca7d8d8e001b5f52c357b4bac45,1736337839,bin,F,pickle,,,,2;3
2-2-A-00017,Prior-study Benign,data/prior_study_benign/2-2-A-00017.bin,15fcf039e96406ea60c56206664e597346338f5ac8988048d5ded2e69b4d2684,1112257205,bin,F,pickle,,,,2;3
2-2-A-00018,Prior-study Benign,data/prior_study_benign/2-2-A-00018.bin,4bcec986de13da7af7ac88736572692359950df63669989c4f78b294934c9089,96383626,bin,F,pickle,,,,2;3
2-2-A-00019,Prior-study Benign,data/prior_study_benign/2-2-A-00019.bin,366edf44f4c80889a3eb7a9d7bdf02c4aede3127f7dd15e274dcdb826b143c56,26645418,bin,F,pickle,,,,2;3
2-2-A-00020,Prior-study Benign,data/prior_study_benign/2-2-A-00020.bin,2a0ee768290d3ab985aacdfb7930a9a37381791117bfcf6aa02bdec69e231fb3,90886182,bin,F,pickle,,,,2;3
3-3-D-00001,Public Artifact Malicious,data/public_artifact_malicious/3-3-D-00001.pkl,f4ce6b48e9f9dd59f7d1b457df5e9dad84a07feafc13ae50eec29911236c7ca9,82,pkl,T,pickle,,,protecttors/sample-files,1;2;3
3-3-D-00002,Public Artifact Malicious,data/public_artifact_malicious/3-3-D-00002.pkl,3a6bebb561b6836219f685ce07d0883a3dbd677b2bed9485b6e28f1618caffd6,199,pkl,T,pickle,,,ScanMe/test-models,1;2;3
3-3-D-00005,Public Artifact Malicious,data/public_artifact_malicious/3-3-D-00005.pkl,80dfec7851539e9608a068d0b330025f690cfbdb8e6fb0880f0455db74df973a,99,pkl,T,pickle,,,ScanMe/test-models,1;2;3
3-3-D-00007,Public Artifact Malicious,data/public_artifact_malicious/3-3-D-00007.pkl,74139f2b3fbb62e9268d8701ff765e144b7304cfcb5e10e6b494a1d71b3e2469,30,pkl,T,pickle,,,ScanMe/test-models,1;2;3
3-3-D-00010,Public Artifact Malicious,data/public_artifact_malicious/3-3-D-00010.tar,6a15d94d7c9a67d2574ba8226cfa7d678524899d61f18f98cb218da6e30f0570,273,tar,T,pickle,,,ScanMe/test-models,1;2;3
2-2-A-00021,Public Artifact Benign,data/public_artifact_benign/2-2-A-00021.bin,93ccd06d32bae9fde24d34cd86d81d0aa687c42dd531a0e7cf4b8d81c6eefc71,2240097289,bin,F,pickle,,,flair/ner-english-ontonotes-large,1;2;3
2-2-A-00022,Public Artifact Benign,data/public_artifact_benign/2-2-A-00022.bin,d81cca5b24f295c7a09b36c37353c55d528960fb6218ccb5d6b71c0bc98dfd0e,1512864032,bin,F,pickle,,,flair/ner-multi-fast,1;2;3
2-2-A-00023,Public Artifact Benign,data/public_artifact_benign/2-2-A-00023.bin,f444040b72b645e587e6751e8ac2069608d746d64102f6897c06a8b6b96136d6,253762454,bin,F,pickle,,,flair/upos-multi,1;2;3
2-2-A-00024,Public Artifact Benign,data/public_artifact_benign/2-2-A-00024.bin,abf4313719a9b40a2daa419d066fa1fae405827bc126bde5ecd283b068b34790,2239866697,bin,F,pickle,,,flair/ner-german-large,1;2;3
2-2-A-00025,Public Artifact Benign,data/public_artifact_benign/2-2-A-00025.bin,5b1da7ebe3bdcc58c91eb9916f7d881791ac2659307f0c383c325361382f2f42,2239866697,bin,F,pickle,,,flair/ner-spanish-large,1;2;3
2-2-A-00026,Public Artifact Benign,data/public_artifact_benign/2-2-A-00026.bin,af2784e5fbe13f89d3d62bfbeda0707306d913d6029760a397fb6e393b4c9033,244060167,bin,F,pickle,,,flair/chunk-english,1;2;3
2-2-A-00027,Public Artifact Benign,data/public_artifact_benign/2-2-A-00027.bin,69644e87635b92a84d0f23f67c0fce11eac39a3c9a0dae107e7e3e0d6ef20edd,2239866697,bin,F,pickle,,,flair/ner-dutch-large,1;2;3
2-2-A-00028,Public Artifact Benign,data/public_artifact_benign/2-2-A-00028.bin,33bc2c250d4ae8714641305b21bbfcbf069fae647b3f15db45a90de187c14bde,72851335,bin,F,pickle,,,flair/upos-english-fast,1;2;3
2-2-A-00029,Public Artifact Benign,data/public_artifact_benign/2-2-A-00029.bin,68330eb5a23b498ae33e13ff43799d95471ea29b5ef22e504dea809cf34e7fbc,249072763,bin,F,pickle,,,flair/pos-english,1;2;3
2-2-A-00030,Public Artifact Benign,data/public_artifact_benign/2-2-A-00030.bin,245a099b660c1e2b682e0a1216feac140d5be36c4c6ca8c715af682efa685de6,433762285,bin,F,pickle,,,hunflair/hunflair2-ner,1;2;3
2-2-A-00031,Public Artifact Benign,data/public_artifact_benign/2-2-A-00031.bin,2897b43fa61696cb584642b5aab18728fa78580d88073e93343e65aafc3925de,75266317,bin,F,pickle,,,flair/pos-english-fast,1;2;3
2-2-A-00032,Public Artifact Benign,data/public_artifact_benign/2-2-A-00032.bin,1f59c05bbd3db05518b632f212b1aac7de1ff0b3914d6c0d587b6a68e214a287,2239866761,bin,F,pickle,,,flair/ner-english-large,1;2;3
2-2-A-00037,Public Artifact Benign,data/public_artifact_benign/2-2-A-00037.pt,db5a2751fdaaac7ef67f80e2642daeead57fbf19a8e0168825b1a8e90927bee9,52004960,pt,F,pickle,,,keremberke/yolov8m-valorant-detection,1;2;3
2-2-A-00038,Public Artifact Benign,data/public_artifact_benign/2-2-A-00038.pt,3d73d1d206bc763ceb26d705621c8442ee39c3449e9251951fa7f86994f1e571,51994528,pt,F,pickle,,,keremberke/yolov8m-forklift-detection,1;2;3
2-2-A-00039,Public Artifact Benign,data/public_artifact_benign/2-2-A-00039.pt,9fdd44a31c504547ffb81d2c6d9e6dac3493c8eaa8b0398d3f43bae6c7003e92,118667365,pt,F,pickle,,,MonsterMMORPG/Wan_GGUF,1;2;3
2-2-A-00040,Public Artifact Benign,data/public_artifact_benign/2-2-A-00040.pt,70b640f8f60b1cf0dcc72f30caf3da9495eb2fb6509da48c53374ad6806e6a9c,6230011,pt,F,pickle,,,Aitrepreneur/FLX,1;2;3
2-2-A-00041,Public Artifact Benign,data/public_artifact_benign/2-2-A-00041.pt,18218ea4798da042d9862e6029ca9531adbd40ace19b6c9a75e2e28f1adf30cc,87769683,pt,F,pickle,,,Ultralytics/YOLOv8,1;2;3
2-2-A-00042,Public Artifact Benign,data/public_artifact_benign/2-2-A-00042.pt,ac7ca42284bd8170c6052a6a56922365d5b8b245bc3df548e449de313c9fc2f8,6224504,pt,F,pickle,,,keremberke/yolov8n-table-extraction,1;2;3
2-2-A-00043,Public Artifact Benign,data/public_artifact_benign/2-2-A-00043.pt,eab7bb7942f3e06519783be32f53167a3331e85b417c30b541c89aa03d6155cf,6255534,pt,F,pickle,,,arnabdhar/YOLOv8-nano-aadhar-card,1;2;3
2-2-A-00044,Public Artifact Benign,data/public_artifact_benign/2-2-A-00044.pt,93b9ab71462a376214872d2f6000775e10abee87441e5e8a3c3f5e4bbfff3489,52002656,pt,F,pickle,,,keremberke/yolov8m-table-extraction,1;2;3
2-2-A-00045,Public Artifact Benign,data/public_artifact_benign/2-2-A-00045.pt,172a5caea746996f7489aae125ae71c7bddf1c4e8c6ca525badece0feaa5fae1,52007840,pt,F,pickle,,,keremberke/yolov8m-hard-hat-detection,1;2;3
2-2-A-00046,Public Artifact Benign,data/public_artifact_benign/2-2-A-00046.pt,3c93ebc30b60244f4a03bf8cf9d6b5e714b8ab3ffbb714cc5864ad8efb3651d0,87660275,pt,F,pickle,,,foduucom/stockmarket-pattern-detection-yolov8,1;2;3
2-2-A-00047,Public Artifact Benign,data/public_artifact_benign/2-2-A-00047.pt,717923c19b3f4bbf5250b728f1fa6b2cb72a33aed1d236ea9caf0e21ad943e5f,52026019,pt,F,pickle,,,UmeAiRT/ComfyUI-Auto-Installer-Assets,1;2;3
2-2-A-00048,Public Artifact Benign,data/public_artifact_benign/2-2-A-00048.pt,70b540063fbc385736d8258970744a4afbc4cbf7932134bae3b24cdadeadec06,22507643,pt,F,pickle,,,UmeAiRT/ComfyUI-Auto-Installer-Assets,1;2;3
2-2-A-00049,Public Artifact Benign,data/public_artifact_benign/2-2-A-00049.pt,e0dc89e599326e08517c91d1469773277c202ba66485c498fedba948ceb2ccdf,22493816,pt,F,pickle,,,keremberke/yolov8s-table-extraction,1;2;3
2-2-A-00050,Public Artifact Benign,data/public_artifact_benign/2-2-A-00050.pt,ddc564fc57d9e8be0eb5bd1eec83cbd9d8aaca66b843ef0ccfdb4a4240c655a1,51998624,pt,F,pickle,,,keremberke/yolov8m-protective-equipment-detection,1;2;3
2-2-A-00051,Public Artifact Benign,data/public_artifact_benign/2-2-A-00051.pth,1ba9d2125fda4d823df5152b9fc2903c59aa76c0d3771e02bcf13a56a282cf96,186973013,pth,F,pickle,,,bjl92/sd-models-gguf,1;2;3
2-2-A-00052,Public Artifact Benign,data/public_artifact_benign/2-2-A-00052.pt,b377646b7542432ebf8007956551c007d8b5b9f1d2ac106bf62778a996fea2ee,5292884,pt,F,pickle,,,VSp4de-123/r1-yolo-models,1;2;3
2-2-A-00053,Public Artifact Benign,data/public_artifact_benign/2-2-A-00053.pt,547708a0727e90f34979ec240c6fcf103976792a24b01383a55488163641a5da,50551854,pt,F,pickle,,,KZHIwEI/mdpianimal-models,1;2;3
2-2-A-00054,Public Artifact Benign,data/public_artifact_benign/2-2-A-00054.pt,ece284cc7a4b5f4e7b1d64a11d75cc5ebe98534ebb8f9b46b7a42f843ec30b9f,3846077,pt,F,pickle,,,keremberke/yolov5n-license-plate,1;2;3
2-2-A-00055,Public Artifact Benign,data/public_artifact_benign/2-2-A-00055.pt,85ad3c9fd28b57a24b0cb85b9017e8c6d2b523c09790ce5ac6f0afcad0471863,42146601,pt,F,pickle,,,keremberke/yolov5m-license-plate,1;2;3
2-2-A-00057,Public Artifact Benign,data/public_artifact_benign/2-2-A-00057.pt,6cc530374952f5552db57c066f98581dd6cad5df465d38a02167dd767bee2749,14512893,pt,F,pickle,,,keremberke/yolov5s-clash-of-clans,1;2;3
2-2-A-00058,Public Artifact Benign,data/public_artifact_benign/2-2-A-00058.pt,2f603b7354c25454d1270663a14d8ddc1eea98e5eebc1d84ce0c6e3150fa155f,93622629,pt,F,pickle,,,Ultralytics/YOLOv5,1;2;3
2-2-B-00001,Public Artifact Benign,data/public_artifact_benign/2-2-B-00001.pt,c319c15e86443ea61f70b40620909d737c47ff2a39381536503ac5c54772f8ac,23852321,pt,F,pickle,,,Bingsu/adetailer,1;2;3
2-2-B-00002,Public Artifact Benign,data/public_artifact_benign/2-2-B-00002.bin,d0a703ae5fa8faeb9b4595394703a0f1fdd7a4f8d8436acf449c8032d939e519,3643,bin,F,pickle,,,lxyuan/distilbert-base-multilingual-cased-sentiments-student,1;2;3
2-2-B-00003,Public Artifact Benign,data/public_artifact_benign/2-2-B-00003.pt,247354e884a4b4f7ad31806979e1e455df5e94e7165ceb7240f77f3343c7fe3a,23852259,pt,F,pickle,,,MidnightRunner/Ultralytics,1;2;3
2-2-B-00004,Public Artifact Benign,data/public_artifact_benign/2-2-B-00004.pt,0485d0a88983fd81ec0635a0f70665da226254bac238ba32557daf873ed41675,23853752,pt,F,pickle,,,MidnightRunner/Ultralytics,1;2;3
2-2-B-00005,Public Artifact Benign,data/public_artifact_benign/2-2-B-00005.pt,5216e2aba6b4975edf5d3a61720f98c3f96185cd2e65ea8a9358eae5b30c3494,6770360,pt,F,pickle,,,MidnightRunner/Ultralytics,1;2;3
2-2-B-00006,Public Artifact Benign,data/public_artifact_benign/2-2-B-00006.pt,278fee230b1be01cfb8c47c3f9ad7118c7aa33149a2249b80cea4da236361fbe,22545748,pt,F,pickle,,,MidnightRunner/Ultralytics,1;2;3
2-2-B-00007,Public Artifact Benign,data/public_artifact_benign/2-2-B-00007.pt,4a63e08009bcddee3c91af2cf9ddd513111061bdbe9d7314e7e9d187d1d85c73,54813600,pt,F,pickle,,,MidnightRunner/Ultralytics,1;2;3
2-2-B-00008,Public Artifact Benign,data/public_artifact_benign/2-2-B-00008.pt,87f314a908be84d2b094414b6c747395f065c2d0ff7636a51ac3bf986368640e,6771000,pt,F,pickle,,,MidnightRunner/Ultralytics,1;2;3
2-2-B-00009,Public Artifact Benign,data/public_artifact_benign/2-2-B-00009.pt,0fdc28e11cfc342ce50761880b22ae6dc3f0f6a46d61b2b5942fb7b1b5e37278,6827768,pt,F,pickle,,,MidnightRunner/Ultralytics,1;2;3
2-2-B-00011,Public Artifact Benign,data/public_artifact_benign/2-2-B-00011.pt,c8ab26f517173b1fe8342d336a09f443eb61cb08dcbfc78d53fff4c2547ae81e,54827683,pt,F,pickle,,,Runware/adetailer,1;2;3
2-2-B-00012,Public Artifact Benign,data/public_artifact_benign/2-2-B-00012.pt,38fc8aaae97cb6e70be4ec44770005b26ed473471362afcda62a0037d7ccf432,6777003,pt,F,pickle,,,Runware/adetailer,1;2;3
2-2-B-00013,Public Artifact Benign,data/public_artifact_benign/2-2-B-00013.ckpt,e2455b6ff5156218ef3999be894d1a8e4574f0531cefcd9d67d9c1d2d015937b,2210925373,ckpt,F,pickle,,,boltzgen/boltzgen-1,1;2;3
2-2-B-00014,Public Artifact Benign,data/public_artifact_benign/2-2-B-00014.pt,53c54aec2239355faffc6c5b70d0f3d05042f386f956cbec39cec46ad456f050,23850731,pt,F,pickle,,,Runware/adetailer,1;2;3
2-2-B-00015,Public Artifact Benign,data/public_artifact_benign/2-2-B-00015.bin,e8b724f12ae7ae894ba9a3732078cd6049f2b4d6935ecb7772af94681acf16d8,2543,bin,F,pickle,,,s-nlp/russian_toxicity_classifier,1;2;3
2-2-B-00016,Public Artifact Benign,data/public_artifact_benign/2-2-B-00016.pt,1e6b1306bece015a8ae29ffa2243e3f93dfba449b7870782286ebf9be4286730,87645310,pt,F,pickle,,,hfmaster/models-moved,1;2;3
2-2-B-00017,Public Artifact Benign,data/public_artifact_benign/2-2-B-00017.bin,77e749976892247caff7e8a6860fabeeac4d8b97c8d8a36665746cd35ed5a2bb,3707,bin,F,pickle,,,maicomputer/alpaca-native,1;2;3
2-2-B-00018,Public Artifact Benign,data/public_artifact_benign/2-2-B-00018.ckpt,e383027ee9a20469b920ed11f9af2ecc9268ebcf826447638c5c9fa296fbbbdb,2553843230,ckpt,F,pickle,,,ecmwf/aifs-ens-2.0,1;2;3
2-2-B-00019,Public Artifact Benign,data/public_artifact_benign/2-2-B-00019.pt,1996bc046edf98fe7f5f63c0df8e5c7b61968437252042fb1394c027f2f9c656,54782058,pt,F,pickle,,,keremberke/yolov8m-building-segmentation,1;2;3
2-2-B-00020,Public Artifact Benign,data/public_artifact_benign/2-2-B-00020.bin,a94e01f14186e49a4cd81b8a099c1983ed4acca0d937a72e6cf8e2fceaa61936,1327,bin,F,pickle,,,AJ/rick-discord-bot,1;2;3
2-2-B-00021,Public Artifact Benign,data/public_artifact_benign/2-2-B-00021.pkl,8a35a904ee44b95e5e10d63f066fddcc5117cb5daf4e637ba5fadced92707756,581590386,pkl,F,pickle,,,facebook/mgenre-wiki,1;2;3
2-2-B-00023,Public Artifact Benign,data/public_artifact_benign/2-2-B-00023.pt,01fb8fa17f6dc99f1f2089b1eabd96ecd8614a3ff505ecbc4a35e19668c87760,6242265,pt,F,pickle,,,armvectores/yolov8n_handwritten_text_detection,1;2;3
2-2-B-00024,Public Artifact Benign,data/public_artifact_benign/2-2-B-00024.bin,8bffb84aff534e2b122704a66f2d8522f3df3ab465cc961e6bbd988ce7e354c3,243635891,bin,F,pickle,,,flair/ner-english-fast,1;2;3
2-2-B-00025,Public Artifact Benign,data/public_artifact_benign/2-2-B-00025.bin,bc5b81939f4c80f3bc09161189f3cfb68d6fa72124f25b67de706637ff77e5e0,4731,bin,F,pickle,,,nlp-waseda/bigbird-base-japanese,1;2;3
2-2-B-00026,Public Artifact Benign,data/public_artifact_benign/2-2-B-00026.pt,b7e3a909e7d043cdc7af97a5ee2008abffcc27a449b1f2081451ba526de123dd,54797930,pt,F,pickle,,,keremberke/yolov8m-pothole-segmentation,1;2;3
